,date,text
1147,"<span class=""artDateTime"">07.02.2014</span>","<div class=""artDesc"">DSB skal til enhver tid kunne måle sig med de bedste, og det gøres bedst ved at sende flere jernbanestrækninger i udbud. Det fastslår den nyslåede transportminister, <b>Magnus</b> <b>Heunicke</b> (S). - Jeg vil i løbet af foråret invitere Folketingets </div>"
1148,"<span class=""artDateTime"">07.02.2014</span>","<div class=""artDesc""> for Trafikverket, Lennart Hellsing, til TT. Det sker efter, at den nye transportminister, <b>Magnus</b> <b>Heunicke</b> (S), har sagt, at påkørsler af elge skaber mange forsinkelser i Sydsverige, hvilket er en del af argumentationen for at Kystbanen skal omlægges, så </div>"
1149,"<span class=""artDateTime"">07.02.2014</span>","<div class=""artDesc"">Danskerne skal have bedre og billigere tog, og det gøres bedst ved at sende flere jernbanestrækninger i udbud. Det mener den nyslåede transportminister, <b>Magnus</b> <b>Heunicke</b> (S). Samtidig skal der bygges flere motorveje, fortæller </div>"
1150,"<span class=""artDateTime"">07.02.2014</span>","<div class=""artDesc"">»Uanset hvor æggende jeg smiler til journalisterne, behandler de mig kun som en kedelig politiker med tørre kompetencer,« sukker Danmarks nye transportminister, den 39-årige <b>Magnus</b> <b>Heunicke</b>, der indtil for nylig har stået i skyggen </div>"
1151,"<span class=""artDateTime"">07.02.2014</span>","<div class=""artDesc"">Transportminister <b>Magnus</b> <b>Heunicke</b> (S) fremlægger et ønske om flere motorveje i Danmark. I øjeblikket bliver der undersøgt mulige projekter for motorveje og motortrafikveje rundt om i landet, mens man flere steder allerede er i gang </div>"
1152,"<span class=""artDateTime"">06.02.2014</span>","<div class=""artDesc""> med andre ord kunne have undgået de fleste slagsmål med naboerne og deres protester med udgangspunkt i miljøbeskyttelsesloven. Ingen kommentarer Hverken transportminister <b>Magnus</b> <b>Heunicke</b> (S) eller kommunen ønsker at kommentere den manglende </div>"
1153,"<span class=""artDateTime"">06.02.2014</span>","<div class=""artDesc"">, <b>Magnus</b> <b>Heunicke</b> (S), som forventer, at en omlægning af Kystbanen kan give flere tog til tiden. - Der er for mange forsinkelser på Kystbanen, og hver tredje forsinkelse skyldes hændelser i Sverige, påpeger ministeren over for Ritzau. Har skiftet </div>"
1154,"<span class=""artDateTime"">06.02.2014</span>","<div class=""artDesc"">-opdatering i forbindelse med udnævnelsen af de nye ministre tilkendegav, at jeg faktisk godt kan lide transportminister <b>Magnus</b> <b>Heunicke</b> (S) trods vores politiske uenighed. Ja, Mikael, det skrev jeg virkelig. Det undrer mig, at du tilsyneladende anser </div>"
1155,"<span class=""artDateTime"">05.02.2014</span>","<div class=""artDesc"">Transportminister <b>Magnus</b> <b>Heunicke</b> (S) vil nu undersøge konsekvenserne for stop af aften- og natarbejde i forbindelse med metrobyggeriet i København, efter at Natur- og Miljøklagenævnet har underkendt en række af kommunens byggetilladelser </div>"
1156,"<span class=""artDateTime"">04.02.2014</span>","<div class=""artDesc"">ny politisk ordfører for regeringspartiet. Hun indtræder samtidig i gruppeledelsen. Maja Panduro afløser <b>Magnus</b> <b>Heunicke</b>, som mandag blev udnævnt til transportminister efter i langt tid at have taget slæbet med at svare på mediernes </div>"
1157,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc""> vil ha’ din Tesla,« skrev Helveg. »Den er din,« svarede Lidegaard. HVEM: <b>Magnus</b> <b>Heunicke</b> (S) HVAD: Transportminister HVORFOR: En tak for trofast hjælp i en svær tid. Siden Thorning-regeringen trådte til i 2011, har <b>Magnus</b> <b>Heunicke</b> som politisk </div>"
1158,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc""> kommentarer til udnævnelsen mandag aften. ""Jeg har lovet ikke at udtale mig før i morgen,"" lød det. Statsrevisorposten blev fri, fordi forhenværende statsrevisor <b>Magnus</b> <b>Heunicke</b> i dag overtog transportministeriet. Fem nye ordførere Desuden </div>"
1159,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc"">.) vil være et glimrende bud på en formand,"" sagde den afgående transportminister, efter at hun havde overdraget ministeriet til sin afløser, <b>Magnus</b> <b>Heunicke</b> (S). En svær beslutning ""Det (formandsvalget, red.) er noget, som jeg diskuterer med Jonas, fordi </div>"
1160,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc"">Socialdemokraten <b>Magnus</b> <b>Heunicke</b> blev mandag præsenteret som regeringens nye transportminister, et hverv han overtager fra Pia Olsen Dyhr (SF). Ved ministeroverdragelsen i Transportministeriet blev Pia Olsen Dyhr rost for sin ihærdighed </div>"
1161,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc"">Da Nina Groes i januar i år blev udnævnt til ny direktør for videncentret for bl.a. ligestilling, Kvinfo, valgte avisen Sjællandske at kalde den nye direktør for ""<b>Magnus</b> <b>Heunickes</b> hustru"". Ironien i at beskrive en ny ligestillingsdirektør </div>"
1162,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc"">-klanen til noget igen – hun udnævner Nick Hækkerup til en tung post på et politisk område, som vil blive meget centralt i kampen mod Venstre op mod valget, og hun gør det også ved denne gang at udnævne <b>Magnus</b> <b>Heunicke</b> til minister. Der var meget surhed </div>"
1163,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc"">Mange mente, at Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> blev forbigået under den seneste regeringsrokade, da Dan Jørgensen blev hentet ind som fødevareminister fra Bruxelles. Men da statsminister Helle Thorning-Schmidt (S </div>"
1164,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc""> støtter som <b>Magnus</b> <b>Heunicke</b> og Mogens Jensen. - Det kan give noget mere ro i den socialdemokratiske gruppe. Men det hjælper ikke meget, hvis de dårlige meningsmålinger fortsætter, for så vil folketingsmedlemmerne være dybt bekymret for at miste </div>"
1165,"<span class=""artDateTime"">03.02.2014</span>","<div class=""artDesc""> udenrigsminister er på plads Skatteminister: Morten Østergaard (R) Morten Østergaard bliver ny skatteminister Sundhedsminister: Nick Hækkerup (S) Nick Hækkerup er ny sundhedsminister Transportminister: <b>Magnus</b> <b>Heunicke</b> (S) Heunicke bliver transportminister </div>"
1166,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc"">Socialdemokraternes nuværende socialordfører, Maja Panduro, bliver under ministerrokaden søndag aften udnævnt som ny politisk ordfører. Dermed indtager Maja Panduro de politiske tæsks holdeplads efter <b>Magnus</b> <b>Heunicke</b> (S </div>"
1167,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc""> alene lyttede til og rådførte sig med Bjarne Corydon og sin politiske rådgiver Noa Redington. Med udnævnelsen af politisk ordfører <b>Magnus</b> <b>Heunicke</b> til transportminister får Helle Thorning-Schmidt også gjort noget ved den vrede, der var i S </div>"
1168,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc"">. Udenrigsminister: Martin Lidegaard (R) Ny udenrigsminister er på plads Skatteminister: Morten Østergaard (R) Morten Østergaard bliver ny skatteminister Sundhedsminister: Nick Hækkerup (S) Nick Hækkerup er ny sundhedsminister Transportminister: <b>Magnus</b> </div>"
1169,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc"">. Efter aftjent værnepligt på tæskenes holdeplads bliver <b>Magnus</b> <b>Heunicke</b> nu belønnet med posten som transportminister. Blev forbigået i 2013 Han har været i spil før, når statsministeren har rokeret rundt. Det vakte undren - og gav også rumlerier rundt </div>"
1170,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc""> (R). Den tidligere klima-, energi- og bygningsminister overtager posten fra SF'eren Holger K. Nielsen. Han får samtidig ansvar for det europapolitiske område. * Transportminister: <b>Magnus</b> <b>Heunicke</b> (S). Den tidligere politiske ordfører </div>"
1171,"<span class=""artDateTime"">02.02.2014</span>","<div class=""artDesc"">Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, bliver nu forfremmet til transportminister. Det erfarer Jyllands-Posten. Heunicke har længe været spået en ministerpost, men blev forbigået senest i december, da statsminister Helle </div>"
1172,"<span class=""artDateTime"">01.02.2014</span>","<div class=""artDesc""> Sachs blev vedtaget. Salget har været meget kontroversielt, og Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, er da heller ikke i tvivl om, at det er dette, der har forårsaget det voldsomme vælgerdyk for partiet. ""Der har rejst </div>"
1173,"<span class=""artDateTime"">31.01.2014</span>","<div class=""artDesc"">) som fødevareminister. Blandt socialdemokrater regnes politisk ordfører <b>Magnus</b> <b>Heunicke</b> som det bedste bud på en ny transportminister. Også kulturordfører Mogens Jensen anses for et ministeremne. Behovet for to eller tre nye S-ministre giver Helle Thorning </div>"
1174,"<span class=""artDateTime"">30.01.2014</span>","<div class=""artDesc""> folketingsgruppe. Derfor vil en række socialdemokratiske folketingsmedlemmer nu mene, at de har gjort sig fortjent til en ministerpost. Forrest i køen står partiets politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, lyder vurderingen på Christiansborg. Thorning </div>"
1175,"<span class=""artDateTime"">27.01.2014</span>","<div class=""artDesc""> med det amerikanske selskab. Men nogen stor folkesag var det bestemt ikke. Bagklogskabens lys Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> erindrer at have tænkt en ekstra gang over forløbet, da han hørte, at det netop var Goldman Sachs, som stod </div>"
1176,"<span class=""artDateTime"">25.01.2014</span>","<div class=""artDesc""> Finansministeriet beløber sig til 75 mia. kr. frem mod 2020. De politiske håndtag Med det in mente afviste Thorning i juledagene at give selskabsskatten endnu et nøk nedad, ligesom hendes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> (S), i dag nedtoner eventuelle </div>"
1177,"<span class=""artDateTime"">19.01.2014</span>","<div class=""artDesc"">. Vi kan ikke tale sammen, for vi kan ikke tale om noget. Gud skabte <b>Magnus</b> <b>Heunicke</b> (Vor Herre er ansvarlig for meget), men det er demokratiets tilstand, der gjorde ham til den semiautomatiske nikkedukke, han er. I en anden tid og på et andet </div>"
1178,"<span class=""artDateTime"">16.01.2014</span>","<div class=""artDesc"">.« Kalkunjagten Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, vil ikke kommentere finansministerens personlige popularitet – eller for den sags skyld, at den magtfulde beskæftigelsesminister Mette Frederiksen (S) taber terræn på listen </div>"
1179,"<span class=""artDateTime"">16.01.2014</span>","<div class=""artDesc""> for ligestilling og mangfoldighed som politisk aktiv i Danmarks Socialdemokratiske Ungdom (DSU). I dag er hun gift med Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, som hun har to børn med. Hun forsøger selv at få det moderne familieliv </div>"
1180,"<span class=""artDateTime"">14.01.2014</span>","<div class=""artDesc""> han er bare ude på at pleje sit eget lokalområde, var politisk ordfører <b>Magnus</b> <b>Heunickes</b> (S) forklaring på DF’s stopklods i forhandlingerne om togplanen. En timeout eller et sammenbrud – alt efter hvem der udlægger begivenhederne mandag aften </div>"
1181,"<span class=""artDateTime"">14.01.2014</span>","<div class=""artDesc"">Det er ren særinteresse for formand Kristian Thulesen Dahl, når Dansk Folkeparti sætter den store togplan på plads. Sådan lyder beskyldningen fra socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b>. Dansk Folkeparti har sat </div>"
1182,"<span class=""artDateTime"">13.01.2014</span>","<div class=""artDesc""> ad,« siger Socialdemokraternes politiske ordfører <b>Magnus</b> <b>Heunicke</b> til Jyllands-Posten. Hvornår ser vi det? Til Radio24syv siger Kristian Thulesen Dahl, at selvom han uden tvivl peger på Lars Løkke Rasmussen som Danmarks næste statsminister </div>"
1183,"<span class=""artDateTime"">31.12.2013</span>","<div class=""artDesc"">!, skriver Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>. - Hilsen til frivillig Danmark. Rigtigt set, dronning Margrethe. De er med til at drive Danmark, skriver De Radikales gruppeformand, Sofie Carsten Nielsen. - God tale af Danmarks </div>"
1184,"<span class=""artDateTime"">30.12.2013</span>","<div class=""artDesc""> Arbejdsløsheden topper listen, på trods af at regeringstoppen siden sommer har talt om et stemningsskifte i dansk økonomi. At ledigheden alligevel ligger nr. 1, undrer dog ikke <b>Magnus</b> <b>Heunicke</b>, politisk ordfører for Socialdemokraterne. »Vi </div>"
1185,"<span class=""artDateTime"">29.12.2013</span>","<div class=""artDesc"">Hvorfor vælger I virksomhedsvejen frem for menneskevejen, spurgte intervieweren på TV2 News, og der var ingen, der lo, hvoraf vi kan slutte, at TV2 News havde fundet en interviewer på samme intellektuelle niveau som den adspurgte <b>Magnus</b> </div>"
1186,"<span class=""artDateTime"">23.12.2013</span>","<div class=""artDesc""> end Venstres politik, lyder Trane Nørbys status, over året der gik. S vil fastholde kursen Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b>, er også overordnet tilfreds med årets sidste Voxmeter-måling efter et 2013, som med Heunickes ord ""har </div>"
1187,"<span class=""artDateTime"">23.12.2013</span>","<div class=""artDesc""> efter den fejlagtige exitprognose på valgdagen i november. Det skriver Ekstra Bladet. Målingen viste en fremgang til regeringen og Enhedslisten på seks mandater. På den baggrund havde DR allerede interviewet Socialdemokraternes politiske ordfører <b>Magnus</b> </div>"
1188,"<span class=""artDateTime"">20.12.2013</span>","<div class=""artDesc""> her skal belyses endnu mere. At fjerne særydelserne vil skabe massive problemer for mange pensionister. En gratis vaccine til en rig kvinde i Nordsjælland vælter ikke noget budget.« S ønsker tryghed Socialdemokraternes politiske ordfører, <b>Magnus</b> <b>Heunicke</b> </div>"
